@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

ACD,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,429,140,127,13,0,90.714286,9.285714,0,0.78847,0.094746,0.304026,20.496182,64.029657,129.9534,114.195676,15.757724,0.928239,0.815683,0.112555,102.55476,0.732534,10665.025929,0.946237,88,0.170213,8,0.829787,39,0.053763,5,0.916667,0.946237,0.931217,0.789412,0.888012,0.903098,0.907143,0.131119,0.868881,0.092857,0.906494,0.907143,0.906349,0.789412,0.888012,0.866014,0.89418,0.907143,0,0.01,0,0.01,0,10,124114,121573,41526,90.714286,50,?
AD,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,286,283,252,31,0,89.045936,10.954064,0,0.759189,0.112252,0.329836,23.998007,68.275604,269.275737,254.53223,14.743507,0.951504,0.899407,0.052097,203.28035,0.718305,21298.523507,0.949438,169,0.209524,22,0.790476,83,0.050562,9,0.884817,0.949438,0.915989,0.76309,0.869957,0.871881,0.890459,0.150545,0.849455,0.109541,0.891257,0.890459,0.888775,0.76309,0.869957,0.84183,0.879314,0.890459,0,0.013,0,0.01,0,10,84502,81961,81136,89.045936,50,?
AD,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,286,283,252,31,0,89.045936,10.954064,0,0.759189,0.112252,0.329836,23.998007,68.275604,269.275737,254.53223,14.743507,0.951504,0.899407,0.052097,203.28035,0.718305,21298.523507,0.949438,169,0.209524,22,0.790476,83,0.050562,9,0.884817,0.949438,0.915989,0.76309,0.869957,0.871881,0.890459,0.150545,0.849455,0.109541,0.891257,0.890459,0.888775,0.76309,0.869957,0.84183,0.879314,0.890459,0,0.012,0,0.01,0,10,84502,81961,81136,89.045936,50,?
AD,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,286,283,252,31,0,89.045936,10.954064,0,0.759189,0.112252,0.329836,23.998007,68.275604,269.275737,254.53223,14.743507,0.951504,0.899407,0.052097,203.28035,0.718305,21298.523507,0.949438,169,0.209524,22,0.790476,83,0.050562,9,0.884817,0.949438,0.915989,0.76309,0.869957,0.871881,0.890459,0.150545,0.849455,0.109541,0.891257,0.890459,0.888775,0.76309,0.869957,0.84183,0.879314,0.890459,0.001,0.012,0,0.01,0,10,84502,81961,81136,89.045936,50,?
AD,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,286,283,252,31,0,89.045936,10.954064,0,0.759189,0.112252,0.329836,23.998007,68.275604,269.275737,254.53223,14.743507,0.951504,0.899407,0.052097,203.28035,0.718305,21298.523507,0.949438,169,0.209524,22,0.790476,83,0.050562,9,0.884817,0.949438,0.915989,0.76309,0.869957,0.871881,0.890459,0.150545,0.849455,0.109541,0.891257,0.890459,0.888775,0.76309,0.869957,0.84183,0.879314,0.890459,0,0.012,0,0.01,0,10,84502,81961,81136,89.045936,50,?
AD,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,286,283,252,31,0,89.045936,10.954064,0,0.759189,0.112252,0.329836,23.998007,68.275604,269.275737,254.53223,14.743507,0.951504,0.899407,0.052097,203.28035,0.718305,21298.523507,0.949438,169,0.209524,22,0.790476,83,0.050562,9,0.884817,0.949438,0.915989,0.76309,0.869957,0.871881,0.890459,0.150545,0.849455,0.109541,0.891257,0.890459,0.888775,0.76309,0.869957,0.84183,0.879314,0.890459,0,0.012,0,0.02,0,20,84502,81961,81136,89.045936,50,?
AD,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,286,283,252,31,0,89.045936,10.954064,0,0.759189,0.112252,0.329836,23.998007,68.275604,269.275737,254.53223,14.743507,0.951504,0.899407,0.052097,203.28035,0.718305,21298.523507,0.949438,169,0.209524,22,0.790476,83,0.050562,9,0.884817,0.949438,0.915989,0.76309,0.869957,0.871881,0.890459,0.150545,0.849455,0.109541,0.891257,0.890459,0.888775,0.76309,0.869957,0.84183,0.879314,0.890459,0,0.012,0,0.02,0,20,84502,81961,81136,89.045936,50,?
AD,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,286,283,252,31,0,89.045936,10.954064,0,0.759189,0.112252,0.329836,23.998007,68.275604,269.275737,254.53223,14.743507,0.951504,0.899407,0.052097,203.28035,0.718305,21298.523507,0.949438,169,0.209524,22,0.790476,83,0.050562,9,0.884817,0.949438,0.915989,0.76309,0.869957,0.871881,0.890459,0.150545,0.849455,0.109541,0.891257,0.890459,0.888775,0.76309,0.869957,0.84183,0.879314,0.890459,0,0.013,0,0.01,0,10,84502,81961,81136,89.045936,50,?
AD,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,286,283,252,31,0,89.045936,10.954064,0,0.759189,0.112252,0.329836,23.998007,68.275604,269.275737,254.53223,14.743507,0.951504,0.899407,0.052097,203.28035,0.718305,21298.523507,0.949438,169,0.209524,22,0.790476,83,0.050562,9,0.884817,0.949438,0.915989,0.76309,0.869957,0.871881,0.890459,0.150545,0.849455,0.109541,0.891257,0.890459,0.888775,0.76309,0.869957,0.84183,0.879314,0.890459,0,0.013,0,0.01,0,10,84502,81961,81136,89.045936,50,?
AD,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,286,283,252,31,0,89.045936,10.954064,0,0.759189,0.112252,0.329836,23.998007,68.275604,269.275737,254.53223,14.743507,0.951504,0.899407,0.052097,203.28035,0.718305,21298.523507,0.949438,169,0.209524,22,0.790476,83,0.050562,9,0.884817,0.949438,0.915989,0.76309,0.869957,0.871881,0.890459,0.150545,0.849455,0.109541,0.891257,0.890459,0.888775,0.76309,0.869957,0.84183,0.879314,0.890459,0,0.013,0,0.01,0,10,84502,81961,81136,89.045936,50,?
AD,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,286,283,252,31,0,89.045936,10.954064,0,0.759189,0.112252,0.329836,23.998007,68.275604,269.275737,254.53223,14.743507,0.951504,0.899407,0.052097,203.28035,0.718305,21298.523507,0.949438,169,0.209524,22,0.790476,83,0.050562,9,0.884817,0.949438,0.915989,0.76309,0.869957,0.871881,0.890459,0.150545,0.849455,0.109541,0.891257,0.890459,0.888775,0.76309,0.869957,0.84183,0.879314,0.890459,0,0.013,0,0.01,0,10,84502,81961,81136,89.045936,50,?
BCD,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,427,142,133,9,0,93.661972,6.338028,0,0.863081,0.065416,0.251178,13.947221,51.730345,136.110953,79.151296,56.959657,0.958528,0.557403,0.401124,116.793741,0.822491,12279.160586,0.977273,86,0.12963,7,0.87037,47,0.022727,2,0.924731,0.977273,0.950276,0.865589,0.923822,0.917799,0.93662,0.088977,0.911023,0.06338,0.937833,0.93662,0.935957,0.865589,0.923822,0.904999,0.931449,0.93662,0,0.009,0,0,0,0,123560,121019,42080,93.661972,50,?
BCD,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,427,142,133,9,0,93.661972,6.338028,0,0.863081,0.065416,0.251178,13.947221,51.730345,136.110953,79.151296,56.959657,0.958528,0.557403,0.401124,116.793741,0.822491,12279.160586,0.977273,86,0.12963,7,0.87037,47,0.022727,2,0.924731,0.977273,0.950276,0.865589,0.923822,0.917799,0.93662,0.088977,0.911023,0.06338,0.937833,0.93662,0.935957,0.865589,0.923822,0.904999,0.931449,0.93662,0.001,0.008,0,0.01,0,10,123560,121019,42080,93.661972,50,?
BCD,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,427,142,133,9,0,93.661972,6.338028,0,0.863081,0.065416,0.251178,13.947221,51.730345,136.110953,79.151296,56.959657,0.958528,0.557403,0.401124,116.793741,0.822491,12279.160586,0.977273,86,0.12963,7,0.87037,47,0.022727,2,0.924731,0.977273,0.950276,0.865589,0.923822,0.917799,0.93662,0.088977,0.911023,0.06338,0.937833,0.93662,0.935957,0.865589,0.923822,0.904999,0.931449,0.93662,0.001,0.009,0,0.01,0,10,123560,121019,42080,93.661972,50,?
BCD,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,427,142,133,9,0,93.661972,6.338028,0,0.863081,0.065416,0.251178,13.947221,51.730345,136.110953,79.151296,56.959657,0.958528,0.557403,0.401124,116.793741,0.822491,12279.160586,0.977273,86,0.12963,7,0.87037,47,0.022727,2,0.924731,0.977273,0.950276,0.865589,0.923822,0.917799,0.93662,0.088977,0.911023,0.06338,0.937833,0.93662,0.935957,0.865589,0.923822,0.904999,0.931449,0.93662,0,0.01,0,0,0,0,123560,121019,42080,93.661972,50,?
BCD,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,427,142,133,9,0,93.661972,6.338028,0,0.863081,0.065416,0.251178,13.947221,51.730345,136.110953,79.151296,56.959657,0.958528,0.557403,0.401124,116.793741,0.822491,12279.160586,0.977273,86,0.12963,7,0.87037,47,0.022727,2,0.924731,0.977273,0.950276,0.865589,0.923822,0.917799,0.93662,0.088977,0.911023,0.06338,0.937833,0.93662,0.935957,0.865589,0.923822,0.904999,0.931449,0.93662,0,0.009,0,0.01,0,10,123560,121019,42080,93.661972,50,?
BCD,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,427,142,133,9,0,93.661972,6.338028,0,0.863081,0.065416,0.251178,13.947221,51.730345,136.110953,79.151296,56.959657,0.958528,0.557403,0.401124,116.793741,0.822491,12279.160586,0.977273,86,0.12963,7,0.87037,47,0.022727,2,0.924731,0.977273,0.950276,0.865589,0.923822,0.917799,0.93662,0.088977,0.911023,0.06338,0.937833,0.93662,0.935957,0.865589,0.923822,0.904999,0.931449,0.93662,0,0.01,0,0.01,0,10,123560,121019,42080,93.661972,50,?
BCD,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,427,142,133,9,0,93.661972,6.338028,0,0.863081,0.065416,0.251178,13.947221,51.730345,136.110953,79.151296,56.959657,0.958528,0.557403,0.401124,116.793741,0.822491,12279.160586,0.977273,86,0.12963,7,0.87037,47,0.022727,2,0.924731,0.977273,0.950276,0.865589,0.923822,0.917799,0.93662,0.088977,0.911023,0.06338,0.937833,0.93662,0.935957,0.865589,0.923822,0.904999,0.931449,0.93662,0,0.009,0,0,0,0,123560,121019,42080,93.661972,50,?
BCD,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,427,142,133,9,0,93.661972,6.338028,0,0.863081,0.065416,0.251178,13.947221,51.730345,136.110953,79.151296,56.959657,0.958528,0.557403,0.401124,116.793741,0.822491,12279.160586,0.977273,86,0.12963,7,0.87037,47,0.022727,2,0.924731,0.977273,0.950276,0.865589,0.923822,0.917799,0.93662,0.088977,0.911023,0.06338,0.937833,0.93662,0.935957,0.865589,0.923822,0.904999,0.931449,0.93662,0,0.009,0,0.01,0,10,123560,121019,42080,93.661972,50,?
BCD,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,427,142,133,9,0,93.661972,6.338028,0,0.863081,0.065416,0.251178,13.947221,51.730345,136.110953,79.151296,56.959657,0.958528,0.557403,0.401124,116.793741,0.822491,12279.160586,0.977273,86,0.12963,7,0.87037,47,0.022727,2,0.924731,0.977273,0.950276,0.865589,0.923822,0.917799,0.93662,0.088977,0.911023,0.06338,0.937833,0.93662,0.935957,0.865589,0.923822,0.904999,0.931449,0.93662,0,0.008,0,0.01,0,10,123560,121019,42080,93.661972,50,?
BCD,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20181121.1256,427,142,133,9,0,93.661972,6.338028,0,0.863081,0.065416,0.251178,13.947221,51.730345,136.110953,79.151296,56.959657,0.958528,0.557403,0.401124,116.793741,0.822491,12279.160586,0.977273,86,0.12963,7,0.87037,47,0.022727,2,0.924731,0.977273,0.950276,0.865589,0.923822,0.917799,0.93662,0.088977,0.911023,0.06338,0.937833,0.93662,0.935957,0.865589,0.923822,0.904999,0.931449,0.93662,0,0.009,0,0.01,0,10,123560,121019,42080,93.661972,50,?
